Kalınlık;Renk Değer;Kağıt Renk;Pres Plaka Yüzey;Melamin Pres Hatları;Max üst yoğ.kg/m3;Min. Orta. Kg/m3;Max alt yoğ.kg/m3;Üre Jel Süresi (Emprenye);Melamin Jel Süresi (Ceketleme);Sağ (%Reçine);Sağ (%Nem);Orta (%Reçine);Orta (%Nem);Sol (%Reçine);Sol (%Nem);Plaka Sıcaklıkları Min;Plaka Sıcaklıkları Max;Özgül Basınç Min;Özgül Basınç Max;Anlık Duruş;Ölü Zaman Minimum;Ölü Zaman Maximum;Presleme Süresi Min;Presleme Süresi Max
18;191;KAPLAN;GÖLGE;M13;1016,4;539,8;998,5;4,73;5,57;66,2;7,898;65,43;5,69;63,6;6,4;160,1;190,6;28,35;31,75;50,91;14,54;21,89;27,75;31,1
18;191;KAPLAN;GÖLGE;M7;1002,8;527,5;981,5;5,14;4,13;62,63;6,895;62,88;7,79;63,7;6;144,6;199,2;29,22;36,35;51,68;14,93;21,26;26,62;36,33
18;191;KAPLAN;GÖLGE;M2;1016,8;583;1008;5,39;3,32;62,24;6,779;63,04;5,88;65,5;6,3;152,9;166,2;27,38;59,83;46,08;14,04;21,23;23,1;34,42
18;191;KAPLAN;GÖLGE;M12;922,1;490;987,1;3,25;3,47;63,64;7,421;63,37;6,22;63,2;7;150,3;151,1;27,62;55,66;55,27;13,14;21,44;20,74;34,18
18;191;KAPLAN;GÖLGE;M13;1011;537,5;899,5;3,79;7,77;63,87;7,88;64,11;5,76;63,4;6,1;154,7;213,2;25,14;30,97;49,42;13,55;22,4;21,14;36,09
18;191;KAPLAN;GÖLGE;M7;923,5;510,7;913,2;3,86;5,87;62,72;7,016;64,95;5,59;65,2;6,8;151,9;203,2;22,94;32,17;57,86;13,23;21,84;24,48;31,05
18;191;KAPLAN;GÖLGE;M2;943,6;492,3;973,7;2,8;4,17;65,51;7,21;65,46;5,26;65,8;6,6;186,2;196,1;24,93;52,6;57,58;13,09;21,61;29,73;33,39
18;191;KAPLAN;GÖLGE;M12;996,5;491,3;1009,9;4,87;4,56;63,07;6,698;63,92;7,87;63,1;6,4;150,4;188,8;28,85;40,35;54,36;12,96;21,61;21,15;34,73
18;191;KAPLAN;GÖLGE;M13;902,7;517,5;1022,4;2,78;3,58;63,83;6,639;62,33;5,53;63,5;6,9;141;153,5;27,71;44,07;54,92;12,6;21,03;24,67;33,46
18;191;KAPLAN;GÖLGE;M7;882,2;518;964,1;5,37;4,55;62,61;7,43;64;5,39;63,2;6,3;176,6;193,6;21,85;52,4;48,79;14,23;22,21;28,24;38,85
18;191;KAPLAN;GÖLGE;M2;988,9;543,6;964,1;4,16;4,97;64,99;6,868;64,25;7,58;63,8;6,7;160,2;155,2;26,69;51,97;56,86;12,96;21,84;28,76;37,53
18;191;KAPLAN;GÖLGE;M12;960,8;511,8;985,4;5,34;3,65;64,63;7,586;63,67;6,31;65,1;7;176,7;152;21,36;44,94;51,38;14,55;22,79;21,59;34,25
18;191;KAPLAN;GÖLGE;M13;886,6;549,5;916,3;4,21;6,19;63,47;6,536;65,87;7,68;65,6;7;167,6;218,5;22,9;52,07;54,15;13,25;21,65;22,17;31,71
18;191;KAPLAN;GÖLGE;M7;946;535;907,1;4,3;2,99;65,61;6,686;63,37;5,23;65;6,2;175,4;161,4;25,37;45,61;50,93;13,52;22,32;28,23;34,66
18;191;KAPLAN;GÖLGE;M2;882,2;530,3;909,4;5,17;7,36;65,04;7,448;62,05;6,89;65,3;6,2;142;204,8;25,34;48,62;47,63;13,09;21,92;20,58;33,38
18;191;KAPLAN;GÖLGE;M12;944,1;546,7;1023,1;2,84;5,7;62,01;7,446;62,69;6,59;63;6,4;143,7;156,5;22,3;53,87;53,97;13,29;21,65;22,49;35,39
18;191;KAPLAN;GÖLGE;M13;885,9;554,5;981,9;4,73;6,78;62,85;6,66;62,79;5,63;64,4;6,3;166;177,5;28,14;48,87;59,23;12,6;22,7;27,09;31,02
18;191;KAPLAN;GÖLGE;M7;1013,4;550,6;930,8;4,86;5,98;64,46;7,212;62,32;5,56;65;6,1;162,9;211,9;20,51;61,73;51,96;12,43;22,81;20,96;39,91
18;191;KAPLAN;GÖLGE;M2;873;526,6;879,9;3,6;6,27;64,78;6,44;64,89;5,57;64,1;6,7;149,5;157,5;23,11;59,87;56,21;12,7;21,93;20,49;39,52
18;191;KAPLAN;GÖLGE;M12;965,6;585,3;998,3;4,36;6,88;63,49;7,628;65,35;6,61;64;6,9;162,9;206,4;29,36;60,11;55,76;14,08;22,53;27,24;34,66
18;191;KAPLAN;GÖLGE;M13;914,9;588,7;914,4;2,81;6,79;63,78;6,852;63,81;7,94;63,4;6,9;178,5;161,2;25,42;46,08;53,93;14,85;21,51;23,91;38,15
18;191;KAPLAN;GÖLGE;M7;899;499,1;972,7;3,92;7,86;63,91;7,345;62,24;5,83;63,3;6,1;162,1;214,1;28,05;37,43;56,14;14,26;21,71;28,52;38,66
18;191;KAPLAN;GÖLGE;M2;955,7;503,4;984,7;4,35;5,02;63,26;7,044;62,08;6,85;64,1;6,9;141,7;168,4;26,05;60,2;53,1;12,14;21,04;21,74;31,81
18;191;KAPLAN;GÖLGE;M12;956,8;553,4;955,5;4,71;5,5;65,81;7,389;64,18;6,37;63,5;6;161,7;165,7;29,8;46,81;55,25;12,03;22,98;22,83;36,24
18;191;KAPLAN;GÖLGE;M13;992,4;509,1;879,1;4,63;5,11;62,92;7,825;65,94;7,26;63,1;6,3;182,6;178,1;20,26;48,84;52,98;13,74;21,07;29,1;39,98
18;191;KAPLAN;GÖLGE;M7;982,2;493,1;975,5;3,81;7,44;66,34;7,191;63,87;6,92;64;6,5;173,4;195,5;26,58;61,98;57,75;14,88;22,66;26,2;35,28
18;191;KAPLAN;GÖLGE;M2;970,3;487,1;907,4;3,55;5,38;66,4;7,49;64,21;7,44;64,9;6,4;159,6;180,4;25,62;59,38;54,95;13,99;22,14;28,05;31,9
18;191;KAPLAN;GÖLGE;M12;900,2;570,1;957,4;3,76;7,2;63,83;7,222;62,19;7,32;64,6;6,3;183,6;183,4;22,88;47,89;55,95;12,79;21,04;29,52;32,05
18;191;KAPLAN;GÖLGE;M13;1015,9;530,7;937,4;4,39;5,88;62,86;6,926;63,66;7,61;63,1;6,1;182,7;180,2;22,7;58,77;46,47;12,71;21,03;28,71;37,07
18;191;KAPLAN;GÖLGE;M7;870,8;543,8;934,6;4,45;6,39;66,56;6,766;63,56;7,72;64,2;6,3;167,6;208,2;29,07;56,16;59,3;12,91;22,47;21,28;36,3
18;191;KAPLAN;GÖLGE;M2;1012,8;500,2;887,6;3,52;4,58;63,19;7,769;65,73;5,27;63,4;6,1;155,5;192,4;26,47;47,27;51,56;13,2;21,72;26,36;32,16
18;191;KAPLAN;GÖLGE;M12;994,7;551,4;921,1;3,19;5,23;65,09;6,54;65,17;5,77;64,7;6,5;172,2;161,1;23,65;46,81;47,41;12,57;21,69;28,86;32,26
18;191;KAPLAN;GÖLGE;M13;888,1;519,6;1006,2;5,08;4,64;66,1;7,466;64,42;5,41;65,2;6,6;185;191,3;26,83;40,55;45,85;14,41;21,99;28,93;32,13
18;191;KAPLAN;GÖLGE;M7;936;561,6;894,4;5,13;3,96;65,45;7,565;62,08;7,65;63;6,1;161,4;162,6;27,27;54,75;59,93;12,16;21,28;24,24;35,88
18;191;KAPLAN;GÖLGE;M2;987,2;582;942,5;4,53;3,1;66,67;7,487;65,21;7,64;64,6;6,4;182,3;204,2;26,09;49,84;51,03;12,29;21,77;26,52;32,13
18;191;KAPLAN;GÖLGE;M12;890,7;512,1;950,6;4,28;2,59;62,11;7,729;65,11;7,96;63,1;6,6;147,5;168,5;22,56;31,24;47,29;13,39;21,83;23,31;32,73
18;191;KAPLAN;GÖLGE;M13;872,8;531,6;961,1;4,19;5,67;65,14;7,549;63,49;7,66;66;6,5;167,4;216,8;26,89;57;49,1;13,84;21,57;20,43;33,4
18;191;KAPLAN;GÖLGE;M7;902,3;554;942,2;3,32;5,05;66,74;6,548;62,23;6,83;63,1;6,7;172,7;168,7;26,71;43,75;59,98;12,69;22,69;28,76;38,28
18;191;KAPLAN;GÖLGE;M2;985,9;509,1;962;5,1;4,32;63,51;6,611;65,3;5,68;63,1;6,2;172,7;188,2;26,14;41,88;47,08;13,87;21,15;29,06;35,33
18;191;KAPLAN;GÖLGE;M12;881,3;531,5;947,6;4,02;3,51;65,47;7,842;65,04;7,91;64,8;6,3;175,6;178,8;29,74;64,71;49,95;12,34;21,84;22,92;35,93
18;191;KAPLAN;GÖLGE;M13;928,8;506,7;1011,7;5,5;3,03;63,43;7,001;65,3;6,34;63,7;6,9;148,7;175,3;26,48;46,1;46,33;13,83;22,87;24,22;39,1
18;191;KAPLAN;GÖLGE;M7;961,3;528,7;899,4;2,63;8,04;66,19;7,771;64,41;7,99;63,8;6,3;160,2;177,3;29,92;53,94;48,74;14,47;21,61;23,47;31,18
18;191;KAPLAN;GÖLGE;M2;878,1;487,4;891,3;4,94;3,88;62,91;7,037;65,44;6,96;66;6,7;151;184,7;23,52;33,95;55,12;13,69;21,65;25,66;38,74
18;191;KAPLAN;GÖLGE;M12;983,9;550,4;1013,4;5,02;4,24;62,61;6,373;65,91;6,87;63,2;6,6;157,4;166,1;23,26;38,9;55,32;14,5;21,17;28,65;39,58
18;191;KAPLAN;GÖLGE;M13;983;513,9;960,4;5,39;7,11;62,83;6,602;65,02;6,16;66;7;178,2;208,7;22,86;40,16;58,34;13,83;21,85;27,1;36,77
18;191;KAPLAN;GÖLGE;M7;922,4;531,1;1008,2;2,7;5,85;63,04;7,496;63,14;7,86;64,2;7;168,9;216,7;26,59;56,14;54,09;14,87;22,1;22,2;35,89
18;191;KAPLAN;GÖLGE;M2;927;557,5;909,1;5,43;7,77;62,78;6,974;65,1;6,96;65,4;6,2;188,1;165,1;21,37;47,41;54,28;14,6;22,43;21,06;39,37
18;191;KAPLAN;GÖLGE;M12;1000,5;495,1;976,2;4,13;4,12;63,78;6,721;62,66;6,85;63,8;6,1;155,9;218;25,2;60,67;52,92;12,02;21,38;28,71;34
18;191;KAPLAN;GÖLGE;M13;966,3;521,4;943,2;3,32;2,7;62,85;7,106;63,73;6,35;65,6;6,8;143,5;178,8;29,96;61,36;45,27;13,42;21,55;20,81;36,42
18;191;KAPLAN;GÖLGE;M7;938,1;496,7;914,9;4,3;4,35;62,47;6,62;64,96;5,82;63;6,6;153,3;178,5;23,85;31,56;49,1;12,54;22,69;26,08;36,89
18;191;KAPLAN;GÖLGE;M2;985,5;503,1;1027,6;4,83;4,12;65,59;6,765;63,98;6,02;63,7;6,4;172,1;213,1;25,92;37,75;59,27;14,22;22,49;23,22;35,31
18;191;KAPLAN;GÖLGE;M12;875,6;575,9;959;5,13;7,55;62,49;6,911;62,8;7,64;63,1;6,4;167,4;171;28,08;49,33;45,58;13,13;21,87;26,9;35,25
18;191;KAPLAN;GÖLGE;M13;1009,3;548,3;1013,7;3,93;5,69;64,78;7,605;63,42;5,3;63,8;7;170,8;161,9;21,97;60,24;49,71;14,37;21,41;27,16;32,57
18;191;KAPLAN;GÖLGE;M7;872,1;560,5;979,4;3,07;8,14;63,23;6,355;63,77;5,12;64,9;6,4;145,6;170,6;29,49;40,1;50,02;13,8;21,73;20,15;31,36
18;191;KAPLAN;GÖLGE;M2;967,9;541,4;884,5;3,4;7,33;63,37;6,968;65,34;7,75;65,8;6,7;162,4;182,4;23,33;61,93;58,88;13,92;21,71;23;34,88
18;191;KAPLAN;GÖLGE;M12;888,2;499,7;872,6;5,25;5,05;63,45;7,156;62,91;5,77;65,5;6,9;185,8;210;23,08;46,11;51,62;12,76;22,1;29,01;35,45
18;191;KAPLAN;GÖLGE;M13;998,1;552,2;875,2;4,02;5,03;62,74;7,765;65,39;5,8;63,8;6,8;189,5;200,1;21,34;53,24;53,19;13,36;22,45;28,04;37,02
18;191;KAPLAN;GÖLGE;M7;912;540,8;919,7;4,32;6,07;62,72;7,195;64,37;6,12;65,8;6,5;148;217,7;28,51;47,62;50,55;14,13;21,06;26,27;39,83
18;191;KAPLAN;GÖLGE;M2;1000,5;528;947,4;2,84;3,91;62,45;6,918;65,22;6,29;63,6;6,2;178,2;170,2;24,18;35,67;56,13;12,61;22,35;23,03;36,31
18;191;KAPLAN;GÖLGE;M12;884;549,2;1010,1;3,24;5,97;63,78;7,874;62,4;6,89;65,5;6,6;142;201,8;20,37;50,16;51,78;13,38;21,53;28,42;32,78
18;191;KAPLAN;GÖLGE;M13;926,4;527,4;975,1;3,84;5,8;62,43;7,276;63,14;5,47;64,1;6,8;165,6;210,6;26,06;64,46;55,42;13,34;22,16;23,42;33,36
18;191;KAPLAN;GÖLGE;M7;911,7;530;922;2,49;4,48;63,14;7,301;63,8;5,87;63,7;6,5;156;188,8;27,99;63,84;45,06;12,84;21,03;29,89;35,64
18;191;KAPLAN;GÖLGE;M2;888,2;498,1;916,3;3;4,38;65,58;7,059;65,4;5,06;63,4;6,4;144,4;157,6;27,09;50,13;53,48;12,99;22,94;28,55;39,96
18;191;KAPLAN;GÖLGE;M12;895,1;542,4;871,2;2,97;3,08;65,44;7,547;63,88;6,07;65,2;6,4;142,4;163,2;22,43;49,93;45,15;14,65;22,8;20,1;37,01
18;191;KAPLAN;GÖLGE;M13;902;575;1022,3;3,29;5,68;66,66;7,457;65,78;5,15;63,7;6,7;189,6;196,1;27,33;45,72;48,95;14,72;22,23;25,75;32,86
18;191;KAPLAN;GÖLGE;M7;986,9;538,2;993,5;3,23;4,6;63,72;7,053;65,13;6;66;6,7;144,1;216,5;22,49;35,47;53,26;12,3;22,76;23,21;37,46
18;191;KAPLAN;GÖLGE;M2;943,2;548,3;923,4;4,86;6,04;65,72;7,668;63,32;5,01;64,3;6,5;184,4;184,3;26,34;43,96;46,58;12,65;21,76;22,63;33,65
18;191;KAPLAN;GÖLGE;M12;906,2;573,2;913,3;5;5,41;62,27;7,35;64,13;5,17;65,2;6,3;182,3;154;22,77;49,22;56,57;13,18;22,21;20,8;38,12
18;191;KAPLAN;GÖLGE;M13;893,6;586;994,2;3,61;6,46;62,64;7,119;63,42;6,66;64,4;6,8;183,1;183,5;21,75;55,51;46,61;14,74;21,45;29,04;31,56
18;191;KAPLAN;GÖLGE;M7;986,4;508,5;982,2;4,64;2,94;62,26;6,845;64,46;6,31;65,8;6,5;164,4;214,2;28,08;54,1;54,62;14,86;22,06;27,23;38,52
18;191;KAPLAN;GÖLGE;M2;870,7;585,3;976,2;3,8;5,3;62,56;7,485;63,94;5,46;63,7;6;186,9;210,4;27,7;64,96;46,06;13,76;22,09;25,91;35,36
18;191;KAPLAN;GÖLGE;M12;972,5;556,8;877,2;3,85;4,15;64,85;6,74;63;6,8;63,5;6,4;151,8;183,2;27,02;37,17;55,15;13,58;22,61;29,17;32,01
18;191;KAPLAN;GÖLGE;M13;1002,6;528,3;876,5;4,6;4,21;64,44;7,201;65,13;5,01;65,4;6,8;167,9;186,5;28,54;31,94;51,81;13,27;22,82;28,33;35,33
18;191;KAPLAN;GÖLGE;M7;891;580,4;959;2,59;3,48;63,92;6,911;65,18;7,62;63,2;6,5;155,1;208,1;23,67;62,28;46,85;14,87;21,11;28,32;36,95
18;191;KAPLAN;GÖLGE;M2;1000,3;513,6;930,3;4,37;4,24;62,09;6,566;65,72;6,3;65,4;6,8;181;153,7;20,12;56,66;52,6;13,05;22,91;21,24;38,51
18;191;KAPLAN;GÖLGE;M12;907;541,5;931,1;4,05;4,88;66,7;7,809;62,33;5,72;64,2;6,3;174,4;195,9;26,98;35,39;54,16;13,59;22,19;28,58;38,49
18;191;KAPLAN;GÖLGE;M13;930,7;559,2;960,5;4,42;5,23;62,63;7,207;62,02;5,59;63,6;6,1;167,3;211,3;20,38;36,6;49,62;12,81;22,47;26,04;34,49
18;191;KAPLAN;GÖLGE;M7;1001,7;542,5;973;5,11;2,87;62;6,714;63,64;6,38;65,2;6,6;179,5;192,2;22,51;34,93;57,93;12,06;22,43;28,89;31,36
18;191;KAPLAN;GÖLGE;M2;878,9;584,3;994,6;5,13;4,41;63,33;7,477;65,78;7,39;63,9;6,3;189,9;198;25,88;56,06;55,05;13,77;22,92;24,9;37,39
18;191;KAPLAN;GÖLGE;M12;947,2;532,5;943,6;2,46;3,29;62,34;6,828;65,76;7,42;63,1;6,9;176,6;164,8;28,12;38,73;45,42;12,86;21,71;20,86;39,44
18;191;KAPLAN;GÖLGE;M13;1011,9;492,9;877,2;3,28;2,74;63,27;6,847;63,72;7,78;64,8;6,2;149,2;179,6;29,57;50,62;49,69;12,17;22,96;22,04;31,59
18;191;KAPLAN;GÖLGE;M7;1009,5;537,5;983,9;3,95;3,67;65,48;7,047;65,64;6,91;63,6;6,7;187,7;190,1;22,06;43,21;46,46;12,62;21,38;27,35;33,26
18;191;KAPLAN;GÖLGE;M2;887,3;500,8;931,5;2,96;2,79;62,49;7,632;65,67;5,22;65,6;6,3;173,9;159,5;28,56;55,62;50,03;14,26;21,98;20,61;33,27
18;191;KAPLAN;GÖLGE;M12;900,7;549,7;926,2;4,97;2,63;62,03;7,729;63,82;6,29;64,4;6,7;154;167,2;26,73;60,46;46,79;14,24;22,14;20,07;31,14
18;191;KAPLAN;GÖLGE;M13;894;554;888,7;4,01;3,37;64,53;7,738;64,94;6,42;64,5;6,7;145;167;22,78;46,62;59,63;14,29;22,65;22,94;35,36
18;191;KAPLAN;GÖLGE;M7;894;508,3;979,3;3;2,91;64,56;7,777;65,04;6,85;64,3;6,6;172,2;155,8;26,16;64,59;57,18;12,99;22,87;24,53;39,71
18;191;KAPLAN;GÖLGE;M2;1003,3;582,2;875,7;4,43;2,56;62,8;6,915;64,86;7,79;64,6;6,6;149,1;218,9;28,47;58,94;46;14,4;21,54;21,03;35,72
18;191;KAPLAN;GÖLGE;M12;868,3;517;884;3,02;3,23;62,21;6,701;65,66;7,42;63,4;6,5;162,4;196,2;24,81;61,24;52,11;13,45;21,62;25,6;38,42
18;191;KAPLAN;GÖLGE;M13;977,3;578,8;1013,7;2,85;7,6;63,06;6,827;62,28;5,09;63,3;6,7;180,8;196,4;24,48;51,32;53,2;14,86;22,85;24,67;37,44
18;191;KAPLAN;GÖLGE;M7;971;585,4;922,8;4,69;5,82;63,34;6,392;62,09;6,67;63,7;6,1;173,1;198,5;22,13;42,91;47;13,87;22,24;28,59;39,55
18;191;KAPLAN;GÖLGE;M2;948,4;532,8;876,5;3,32;5,49;63,7;7,355;64,6;5,07;64,1;6,7;149,4;194;27,76;63,17;54,57;12,8;21,26;27,7;32,32
18;191;KAPLAN;GÖLGE;M12;963,6;587,1;1027,3;3,13;3,01;62,92;7,875;65,66;7,55;63;6,6;181,1;184,3;25,86;59,31;49,31;13,27;22,9;21,24;31,31
18;191;KAPLAN;GÖLGE;M13;878,5;584,3;972,4;2,82;3,13;64,09;7,443;64,88;6,92;65,6;6,7;143,6;219,4;29,9;56,95;47,59;13,32;22,67;26,56;37,74
18;191;KAPLAN;GÖLGE;M7;892,4;523,3;879,7;3,54;6,22;63,03;7,766;62,01;5,79;65,6;6,9;189,6;170,9;29,87;39,85;47,22;14,6;21,72;26,11;33,46
18;191;KAPLAN;GÖLGE;M2;944,4;564,5;908,1;4,98;4,95;66,06;6,393;62,8;5,84;65,7;6,7;154,7;208,8;20,51;50,86;45,82;12,22;22,01;25,62;34,36
18;191;KAPLAN;GÖLGE;M12;972,9;578,3;925,7;5,08;7,14;63,63;6,517;64,03;5,05;65,1;6,2;169,1;207,9;28,27;58,84;53,51;12,47;22,66;25,49;37,08
18;191;KAPLAN;GÖLGE;M13;908,5;527,8;936,4;4,91;7,31;62;7,562;65,94;5,48;65,4;6,3;155,1;186,5;24,94;54,28;50,1;12,17;22,5;23,48;34,71
18;191;KAPLAN;GÖLGE;M7;957,2;572,3;1004,1;2,53;4,73;66,77;7,889;62,01;7,04;63,2;6,2;151,7;208;27,4;64,3;50,09;13,38;21,01;20,46;34,24
18;191;KAPLAN;GÖLGE;M2;871,3;495,3;975,7;2,64;6,33;62,4;7,012;63,25;5,87;63,4;6;188,5;206,2;26,78;63,34;49,83;13,12;21,67;27,41;35,75
18;191;KAPLAN;GÖLGE;M12;940,1;562;933,5;5,4;3,44;65,63;7,412;63,04;5,43;65,6;6,3;184,2;178,5;25,46;30,54;53,2;12,48;21,75;29,97;33,72
18;191;KAPLAN;GÖLGE;M13;892;544,7;950,3;5,16;5,41;65,98;7,512;64,77;7,03;63,3;6,7;177,9;182,7;25,25;60,38;57,87;12,43;21,88;23,37;36,03
18;191;KAPLAN;GÖLGE;M7;936,1;586,8;946,7;3,49;7,91;65,67;7,871;63,93;7,1;63,2;7;183,2;204,5;20,83;54,74;55,74;14,54;22,07;25,99;39,86
18;191;KAPLAN;GÖLGE;M2;939,5;583,4;983,2;3,55;5,52;66,34;7,731;65,43;5,74;63,6;6,4;149,6;212,1;21,69;63,32;51,15;13,43;21,8;26,4;38,7
18;191;KAPLAN;GÖLGE;M12;1004,5;533,2;961,5;5,27;4,68;64,06;7,671;65,18;5,95;64,4;6,9;179,3;162;24,98;38,94;57,71;12,01;22,19;27,16;39,56
18;191;KAPLAN;GÖLGE;M13;916,7;554,5;952,6;5,25;3,18;63,96;6,944;62,37;6,79;64,4;6,2;150,8;164,8;25,88;59,09;59,34;14,95;21,58;26,56;37,4
18;191;KAPLAN;GÖLGE;M7;875,2;493,3;941,5;3,32;4;63,55;6,35;62,93;6,16;63,1;6,7;177,9;198,7;24,9;44,48;47,19;13,4;22,6;27,81;34,74
18;191;KAPLAN;GÖLGE;M2;903,8;533,2;988,7;3,13;7,43;66,78;6,473;62,51;6,31;63,8;6,5;165,2;213,3;23;37,37;58,97;13,02;21,01;25,32;32,91
18;191;KAPLAN;GÖLGE;M12;954,5;527,2;961,2;3,5;3,35;62,88;6,535;64,27;7,7;65,9;6,1;178,9;185,4;22,17;45,57;54,39;14,04;21,32;24,74;34,3
18;191;KAPLAN;GÖLGE;M13;955,4;501,2;944,3;5,49;4,73;63,15;7,818;65;5,63;65,4;7;148,5;196,2;27,29;44,65;54,77;12,73;21,72;24,64;36,51
18;191;KAPLAN;GÖLGE;M7;1008,5;524;899,4;5,21;6,23;63,69;7,477;62,85;5,87;63,4;6,6;141,5;213,2;23,89;45,18;56,92;13,22;22,78;23,65;38,8
18;191;KAPLAN;GÖLGE;M2;942,7;522;940,4;4,58;4,16;62,65;7,605;63,52;7,14;63,4;6,8;147,5;185,7;26,85;64,68;57,46;12,84;21,53;22,51;38,32
18;191;KAPLAN;GÖLGE;M12;880,6;554,5;883,3;4,3;6,58;66,15;7,672;64,84;7,18;65,7;6,4;187,5;151,3;26,96;57,31;46,45;12,1;22,23;25,13;36,16
18;191;KAPLAN;GÖLGE;M13;1016,6;580;967,1;2,85;6,03;63,25;6,703;62,93;7,94;64,3;6,4;189,3;218,4;24,18;36,45;59,46;12,78;22,38;25,77;32,83
18;191;KAPLAN;GÖLGE;M7;953,2;586,9;930,4;5,03;8,06;63,52;7,069;64,06;7,13;65;6,8;173,5;160,7;28,33;42,86;49,27;12,17;22,89;26,12;37,88
18;191;KAPLAN;GÖLGE;M2;923,4;516,4;879,3;4,84;8,12;64,5;7,318;64,28;6,3;64,5;7;166,2;171,2;26,38;52,27;52,57;12,26;22,52;20,1;33,39
18;191;KAPLAN;GÖLGE;M12;957,9;574,4;973,6;4,95;2,68;64,02;7,841;62,16;6,72;64,3;6,6;147;180,4;27,17;47,52;55,87;12,71;22,16;29,81;35,82
18;191;KAPLAN;GÖLGE;M13;909,6;533;996,9;5,02;6,06;64,77;7,566;64,6;6,56;63,7;6,9;158,9;179,6;28,94;42,89;58,95;12,36;22,71;25,22;34,98
18;191;KAPLAN;GÖLGE;M7;967,6;493,7;953,4;4,22;4,42;63,17;7,509;65,5;6,92;65,2;6,8;183,6;152,5;26,98;32,01;53,4;12,8;21,72;27,69;39,85
18;191;KAPLAN;GÖLGE;M2;919;514,5;904,6;4,87;7,53;63,32;7,865;64,24;5,53;64,9;7;162;184,7;27,94;58,52;56,83;13,23;22,35;29,28;37,88
18;191;KAPLAN;GÖLGE;M12;1014;581,2;883,6;2,88;7,08;63,98;6,871;64,98;6,63;64,6;6,2;185,3;216,3;21,01;55,9;46,09;15;22,42;27,25;35,24
18;191;KAPLAN;GÖLGE;M13;995,1;580,1;927,7;4,67;6,07;65,55;6,916;62,86;7,3;65,7;6,2;162,4;217,9;27,05;58,68;48,23;12,54;22,6;20,99;37,66
18;191;KAPLAN;GÖLGE;M7;951,9;485,4;1015,5;4,32;3,3;65,07;6,803;62,11;6,34;64,7;6,4;184,6;170,3;28,86;46,45;49,92;13,78;21,21;27,25;36,8
18;191;KAPLAN;GÖLGE;M2;941,2;497;937,2;4,91;4,24;66,4;7,243;63,44;6,97;63,2;6,5;142,3;176;25,54;43,82;49,53;13,38;22,39;24,3;33,42
18;191;KAPLAN;GÖLGE;M12;952,3;493,3;872,9;5,49;3,05;63,34;7,833;65,34;6,89;63,5;6,9;185;201,5;22,12;32,54;51,93;14,69;22,13;28,89;33,63
18;191;KAPLAN;GÖLGE;M13;925,7;513,7;974,2;3,52;5,61;65,15;7,593;65,25;5,91;64,2;6,8;162,4;187,9;20,29;53,54;52,47;13,8;22,13;22,72;31,31
18;191;KAPLAN;GÖLGE;M7;1000,9;496,5;955,2;4,01;3,75;65,83;7,034;63,1;7,74;63,8;6,4;186,6;151;25,2;62,5;59,37;12,6;21,07;26,68;33,09
18;191;KAPLAN;GÖLGE;M2;924,6;513,8;926,5;3,96;3,19;63,05;7,626;65,39;5,99;64,1;6,1;160;187,2;21,78;44,92;50,39;13,1;21,88;25,6;35,17
18;191;KAPLAN;GÖLGE;M12;969,2;532,4;933,2;3,21;3,91;66,53;7,641;64,36;5,02;65,6;6,4;178,7;185,8;27,27;60,52;50,09;14,59;21,28;27,82;32,34
18;191;KAPLAN;GÖLGE;M13;1002;538;970,6;3,2;5,68;65,33;6,722;62,58;6,48;64,2;6,7;146,2;211,3;28,45;60,92;56,44;13,41;21,05;24,63;36,14
18;191;KAPLAN;GÖLGE;M7;1004,4;577,8;1004;4,84;4,68;62,27;7,055;64,27;5,8;64,2;6,7;161,9;213,8;29,68;48,93;50,82;14,1;21,67;20,48;31,44
18;191;KAPLAN;GÖLGE;M2;927,8;549;966,3;5,46;5,47;64,56;7,142;62,23;7,19;64,8;6,2;149,2;177;20,63;63,65;53,11;12,19;22,05;24,35;37,13
18;191;KAPLAN;GÖLGE;M12;884,3;491,8;934,5;5,18;7,42;63,41;6,544;64,9;5,6;65,8;6,9;164,7;195,1;20,26;43,31;56,86;12,8;22,12;26,73;39,5
18;191;KAPLAN;GÖLGE;M13;1015,3;533,1;940,5;5,36;4,51;64,45;6,914;63,73;5,23;63,5;6,3;169;198,6;22,85;41,79;46,98;13,43;21,17;28,75;38,75
18;191;KAPLAN;GÖLGE;M7;949,2;504,4;948,9;4,21;3,73;65,42;7,846;62,95;6,56;64,8;6,9;162,3;213,9;22,44;47,73;55,9;13,81;21,97;23,42;34,19
18;191;KAPLAN;GÖLGE;M2;891,9;519,1;979,3;4,66;5,08;62,38;6,506;64,88;7,16;63,6;6,6;149;212,7;27,28;62,9;58,84;14,98;22,93;27,93;32,43
18;191;KAPLAN;GÖLGE;M12;953,8;557,9;1002;4,68;5,24;63,92;7,484;65,84;5,53;65,5;7;173,7;172,6;27,69;64,26;48,55;12,61;21,95;23,29;37,04
18;191;KAPLAN;GÖLGE;M13;987,4;537,8;913,9;4,88;4,5;66,02;6,35;62,36;5,76;65;6,1;148,6;204,8;23,96;34,42;48,12;13,61;21,75;25,92;34,35
